head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13_0,head_13_1,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21_value_1,head_21_separator_1,head_21_value_2,head_21_separator_2,head_21_value_3,head_21_separator_3,head_21_value_4,head_22,body_0,body_1,body_2,body_3,body_4,body_5,body_6,body_7,body_8,body_9,body_10,body_11,body_12,body_13,body_14_value_1,body_14_separator_1,body_14_value_2,body_14_separator_2,body_14_value_3,body_14_separator_3,body_14_value_4,body_15_value_1,body_15_separator_1,body_15_value_2,body_15_separator_2,body_15_value_3,body_15_separator_3,body_15_value_4,body_15_separator_4,body_15_value_5,body_16,body_17,body_18,body_19,body_20,body_21
1836279601,16777217,66,2023,10,13,14,19,36,0,500,site_117,0,5498,61783,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-54,;,97,;,102,;,19,,;,,,,,,,,587415250451.0,3149824.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,34,0,300,site_117,0,5498,61783,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-54,;,97,;,102,;,19,,;,,,,,,,,587415250451.0,3149824.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,36,0,300,site_117,0,5498,61783,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-54,;,97,;,102,;,19,,;,,,,,,,,587415250451.0,3149824.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,36,0,500,site_117,1,5498,61784,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-34,;,102,;,23,;,30,,;,,,,,,,,588489553694.0,3150755.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,34,0,200,site_117,1,5498,61784,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-34,;,102,;,23,;,30,,;,,,,,,,,588489553694.0,3150755.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,36,0,300,site_117,1,5498,61784,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-34,;,102,;,23,;,30,,;,,,,,,,,588489553694.0,3150755.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,40,0,800,site_117,2,5498,61785,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-3,;,97,;,-9,;,-73,,;,,,,,,,,585210943415.0,3149935.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,41,0,600,site_117,2,5498,61785,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-3,;,97,;,-9,;,-73,,;,,,,,,,,585210943415.0,3149935.0,,,,0
1836279601,16777217,63,2023,10,13,14,19,41,0,0,site_117,2,5498,61786,6615056,0,0,,,,,8,;,,,,,,,630000,3,,,,,,,,,,5,128,0,-10,;,-118,;,80,;,3,,;,,,,,,,,5138941082.0,3146189.0,,,,0
1836279601,16777217,64,2023,10,13,14,19,41,0,600,site_117,2,5498,61786,6615056,0,0,,,,,8,;,,,,,,,630000,3,,,,,,,,,,5,128,0,-10,;,-118,;,80,;,3,,;,,,,,,,,5138941082.0,3146189.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,41,0,600,site_117,2,5498,61787,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-50,;,104,;,-74,;,-32,,;,,,,,,,,588523968224.0,3150539.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,46,0,700,site_117,2,5498,61787,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-50,;,104,;,-74,;,-32,,;,,,,,,,,588523968224.0,3150539.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,38,0,200,site_117,5,5498,61791,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-63,;,99,;,-45,;,33,,;,,,,,,,,600258278177.0,3146737.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,41,0,600,site_117,5,5498,61791,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-63,;,99,;,-45,;,33,,;,,,,,,,,600258278177.0,3146737.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,38,0,200,site_117,3,5498,61792,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-20,;,104,;,-91,;,-82,,;,,,,,,,,590636623278.0,3146407.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,41,0,600,site_117,3,5498,61792,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-20,;,104,;,-91,;,-82,,;,,,,,,,,590636623278.0,3146407.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,40,0,400,site_117,3,5498,61793,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-15,;,109,;,16,;,120,,;,,,,,,,,590577520760.0,3151109.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,40,0,400,site_117,5,5498,61794,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-10,;,103,;,-92,;,-107,,;,,,,,,,,588455109781.0,3148086.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,41,0,600,site_117,5,5498,61794,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-10,;,103,;,-92,;,-107,,;,,,,,,,,588455109781.0,3148086.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,40,0,600,site_117,3,5498,61795,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-50,;,107,;,72,;,-6,,;,,,,,,,,600331471098.0,3146539.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,41,0,600,site_117,3,5498,61795,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-50,;,107,;,72,;,-6,,;,,,,,,,,600331471098.0,3146539.0,,,,0
1836279601,16777217,65,2023,10,13,14,19,41,0,400,site_117,3,5498,61796,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-128,;,-41,;,44,;,-44,,;,,,,,,,,21875196774.0,3147961.0,,,,0
1836279601,16777217,65,2023,10,13,14,19,41,0,600,site_117,3,5498,61796,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-128,;,-41,;,44,;,-44,,;,,,,,,,,21875196774.0,3147961.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,41,0,400,site_117,3,5498,61797,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-46,;,108,;,101,;,-34,,;,,,,,,,,597043078622.0,3147372.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,41,0,600,site_117,3,5498,61797,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-46,;,108,;,101,;,-34,,;,,,,,,,,597043078622.0,3147372.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,41,0,600,site_117,3,5498,61798,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,5,-29,;,96,;,-100,;,14,,;,,,,,,,,589578624014.0,3147052.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,46,0,700,site_117,3,5498,61798,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,5,-29,;,96,;,-100,;,14,,;,,,,,,,,589578624014.0,3147052.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,41,0,800,site_117,4,5498,61799,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-60,;,97,;,92,;,-41,,;,,,,,,,,593888246999.0,3146496.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,46,0,700,site_117,4,5498,61799,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-60,;,97,;,92,;,-41,,;,,,,,,,,593888246999.0,3146496.0,,,,0
1836279601,16777217,65,2023,10,13,14,19,44,0,700,site_117,5,5498,61800,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,45,;,-77,;,38,;,66,,;,,,,,,,,22060269712.0,3149427.0,,,,0
1836279601,16777217,65,2023,10,13,14,19,46,0,700,site_117,5,5498,61800,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,45,;,-77,;,38,;,66,,;,,,,,,,,22060269712.0,3149427.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,46,0,100,site_117,4,5498,61801,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-53,;,-31,;,-56,;,65,,;,,,,,,,,652855060545.0,3147225.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,46,0,700,site_117,4,5498,61801,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-53,;,-31,;,-56,;,65,,;,,,,,,,,652855060545.0,3147225.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,46,0,100,site_117,3,5498,61802,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,5,-30,;,107,;,125,;,44,,;,,,,,,,,585286860076.0,3150281.0,,,,0
1836279601,16777217,66,2023,10,13,14,19,46,0,700,site_117,3,5498,61802,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,5,-30,;,107,;,125,;,44,,;,,,,,,,,585286860076.0,3150281.0,,,,0
1836279601,16777217,64,2023,10,13,14,19,46,0,100,site_117,3,5498,61803,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,0,-24,;,-29,;,93,;,-19,,;,,,,,,,,767557697.0,3149293.0,,,,0
1836279601,16777217,64,2023,10,13,14,19,46,0,700,site_117,3,5498,61803,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,0,-24,;,-29,;,93,;,-19,,;,,,,,,,,767557697.0,3149293.0,,,,0
1836279601,16777217,64,2023,10,13,14,19,43,0,0,site_117,2,5498,61808,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-59,;,92,;,-69,;,78,,;,,,,,,,,17949786867.0,3145955.0,,,,0
1836279601,16777217,65,2023,10,13,14,19,46,0,700,site_117,2,5498,61808,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-59,;,92,;,-69,;,78,,;,,,,,,,,17949786867.0,3145955.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,11,0,400,site_117,2,5498,61821,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-14,;,-26,;,0,;,-94,,;,,,,,,,,652866060450.0,3147020.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,12,0,300,site_117,2,5498,61821,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-14,;,-26,;,0,;,-94,,;,,,,,,,,652866060450.0,3147020.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,11,0,600,site_117,0,5498,61822,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-25,;,99,;,-52,;,-87,,;,,,,,,,,584143129769.0,3149926.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,12,0,300,site_117,0,5498,61822,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-25,;,99,;,-52,;,-87,,;,,,,,,,,584143129769.0,3149926.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,12,0,100,site_117,2,5498,61823,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-30,;,102,;,20,;,65,,;,,,,,,,,589521294401.0,3147836.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,12,0,300,site_117,2,5498,61823,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-30,;,102,;,20,;,65,,;,,,,,,,,589521294401.0,3147836.0,,,,0
1836279601,16777217,64,2023,10,13,14,20,12,0,500,site_117,2,5498,61824,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,0,-121,;,30,;,-25,;,-105,,;,,,,,,,,142082496.0,3146910.0,,,,0
1836279601,16777217,64,2023,10,13,14,20,17,0,400,site_117,2,5498,61824,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,0,-121,;,30,;,-25,;,-105,,;,,,,,,,,142082496.0,3146910.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,14,0,700,site_117,1,5498,61825,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-46,;,99,;,-54,;,-10,,;,,,,,,,,586340027126.0,3149434.0,,,,0
1836279601,16777217,65,2023,10,13,14,20,15,0,0,site_117,1,5498,61826,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-24,;,-88,;,-100,;,18,,;,,,,,,,,630312762386.0,3149964.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,17,0,400,site_117,1,5498,61826,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-24,;,-88,;,-100,;,18,,;,,,,,,,,630312762386.0,3149964.0,,,,0
1836279601,16777217,65,2023,10,13,14,20,15,0,0,site_117,1,5498,61827,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-34,;,102,;,23,;,30,,;,,,,,,,,589563295518.0,3148115.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,17,0,400,site_117,1,5498,61827,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-34,;,102,;,23,;,30,,;,,,,,,,,589563295518.0,3148115.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,15,0,300,site_117,2,5498,61828,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-7,;,109,;,-48,;,73,,;,,,,,,,,594922557513.0,3150838.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,17,0,400,site_117,2,5498,61828,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-7,;,109,;,-48,;,73,,;,,,,,,,,594922557513.0,3150838.0,,,,0
1836279601,16777217,65,2023,10,13,14,20,16,0,200,site_117,0,5498,61829,6615056,0,0,,,,,8,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-23,;,-47,;,-70,;,5,,;,,,,,,,,17880974285.0,3150716.0,,,,0
1836279601,16777217,65,2023,10,13,14,20,17,0,400,site_117,0,5498,61829,6615056,0,0,,,,,8,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-23,;,-47,;,-70,;,5,,;,,,,,,,,17880974285.0,3150716.0,,,,0
1836279601,16777217,65,2023,10,13,14,20,27,0,700,site_117,1,5498,61830,6615056,0,0,,,,,8,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-32,;,-64,;,-28,;,-54,,;,,,,,,,,17609982687.0,3146975.0,,,,0
1836279601,16777217,65,2023,10,13,14,20,25,0,100,site_117,1,5498,61830,6615056,0,0,,,,,8,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-32,;,-64,;,-28,;,-54,,;,,,,,,,,17609982687.0,3146975.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,27,0,700,site_117,2,5498,61831,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-40,;,102,;,96,;,-50,,;,,,,,,,,592726089934.0,3148112.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,25,0,900,site_117,2,5498,61831,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-40,;,102,;,96,;,-50,,;,,,,,,,,592726089934.0,3148112.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,27,0,700,site_117,2,5498,61832,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-30,;,102,;,20,;,65,,;,,,,,,,,590595036225.0,3151078.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,27,0,200,site_117,2,5498,61832,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-30,;,102,;,20,;,65,,;,,,,,,,,590595036225.0,3151078.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,28,0,600,site_117,2,5498,61833,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-4,;,100,;,-106,;,63,,;,,,,,,,,593889769023.0,3150084.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,32,0,800,site_117,2,5498,61833,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-4,;,100,;,-106,;,63,,;,,,,,,,,593889769023.0,3150084.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,38,0,100,site_117,2,5498,61834,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-45,;,100,;,-41,;,127,,;,,,,,,,,586342684543.0,3146472.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,43,0,0,site_117,2,5498,61834,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-45,;,100,;,-41,;,127,,;,,,,,,,,586342684543.0,3146472.0,,,,0
1836279601,16777217,65,2023,10,13,14,20,16,0,900,site_117,0,5498,61842,6615057,0,0,,,,,,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-25,;,99,;,-52,;,-87,,;,,,,,,,,585216871593.0,3151770.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,27,0,700,site_117,3,5498,61846,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-2,;,101,;,-107,;,-65,,;,,,,,,,,599181628863.0,3148628.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,24,0,900,site_117,3,5498,61846,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-2,;,101,;,-107,;,-65,,;,,,,,,,,599181628863.0,3148628.0,,,,0
1836279601,16777217,65,2023,10,13,14,20,25,0,400,site_117,3,5498,61847,6615057,0,0,,,,,,;,,,,,,,630000,3,,,,,,,,,,80,65,5,-37,;,109,;,-115,;,94,,;,,,,,,,,586359262558.0,3149589.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,25,0,100,site_117,4,5498,61848,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-13,;,100,;,63,;,13,,;,,,,,,,,598148800269.0,3147925.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,27,0,700,site_117,3,5498,61849,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-21,;,104,;,91,;,29,,;,,,,,,,,591711738653.0,3148238.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,26,0,100,site_117,3,5498,61849,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,4,-21,;,104,;,91,;,29,,;,,,,,,,,591711738653.0,3148238.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,27,0,700,site_117,3,5498,61850,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-12,;,106,;,-8,;,54,,;,,,,,,,,595946698806.0,3146769.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,27,0,200,site_117,3,5498,61850,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-12,;,106,;,-8,;,54,,;,,,,,,,,595946698806.0,3146769.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,27,0,800,site_117,3,5498,61851,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,5,-11,;,96,;,102,;,-4,,;,,,,,,,,591728060156.0,3150318.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,32,0,800,site_117,3,5498,61851,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,5,-11,;,96,;,102,;,-4,,;,,,,,,,,591728060156.0,3150318.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,29,0,900,site_117,3,5498,61852,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-2,;,105,;,-52,;,-27,,;,,,,,,,,590578404581.0,3147266.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,32,0,800,site_117,3,5498,61852,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-2,;,105,;,-52,;,-27,,;,,,,,,,,590578404581.0,3147266.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,31,0,0,site_117,3,5498,61853,6615057,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-7,;,96,;,-81,;,-101,,;,,,,,,,,588461076379.0,3149160.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,32,0,800,site_117,3,5498,61853,6615057,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-7,;,96,;,-81,;,-101,,;,,,,,,,,588461076379.0,3149160.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,30,0,800,site_117,5,5498,61854,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-58,;,106,;,38,;,40,,;,,,,,,,,587367507496.0,3150727.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,32,0,800,site_117,5,5498,61854,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-58,;,106,;,38,;,40,,;,,,,,,,,587367507496.0,3150727.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,32,0,100,site_117,3,5498,61855,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-7,;,106,;,-123,;,51,,;,,,,,,,,592816309555.0,3150166.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,32,0,800,site_117,3,5498,61855,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-7,;,106,;,-123,;,51,,;,,,,,,,,592816309555.0,3150166.0,,,,0
1836279601,16777217,65,2023,10,13,14,20,37,0,900,site_117,4,5498,61856,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-10,;,91,;,95,;,-22,,;,,,,,,,,17940087458.0,3151559.0,,,,0
1836279601,16777217,65,2023,10,13,14,20,33,0,600,site_117,4,5498,61856,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,1,-10,;,91,;,95,;,-22,,;,,,,,,,,17940087458.0,3151559.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,37,0,900,site_117,3,5498,61857,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-52,;,103,;,29,;,58,,;,,,,,,,,593834220858.0,3150894.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,33,0,800,site_117,3,5498,61857,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-52,;,103,;,29,;,58,,;,,,,,,,,593834220858.0,3150894.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,48,0,200,site_117,5,5498,61858,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-61,;,99,;,-58,;,58,,;,,,,,,,,589521667642.0,3148790.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,37,0,900,site_117,4,5498,61858,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-61,;,99,;,-58,;,58,,;,,,,,,,,589521667642.0,3148790.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,35,0,600,site_117,4,5498,61858,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-61,;,99,;,-58,;,58,,;,,,,,,,,589521667642.0,3148790.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,25,0,500,site_117,7,5498,61864,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-20,;,96,;,0,;,99,,;,,,,,,,,589518102627.0,3145756.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,27,0,700,site_117,6,5498,61865,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-51,;,105,;,96,;,-49,,;,,,,,,,,589598982351.0,3150802.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,26,0,700,site_117,6,5498,61865,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-51,;,105,;,96,;,-49,,;,,,,,,,,589598982351.0,3150802.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,27,0,0,site_117,7,5498,61866,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,3,-64,;,97,;,-65,;,-28,,;,,,,,,,,600273117156.0,3145750.0,,,,0
1836279601,16777217,65,2023,10,13,14,20,27,0,500,site_117,6,5498,61867,6615057,0,0,,,,,,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-33,;,109,;,-67,;,61,,;,,,,,,,,585206930749.0,3146812.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,27,0,400,site_117,7,5498,61868,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-54,;,-29,;,8,;,-103,,;,,,,,,,,663591741593.0,3148687.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,27,0,600,site_117,7,5498,61869,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-43,;,98,;,-105,;,-107,,;,,,,,,,,587384584085.0,3150803.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,28,0,900,site_117,6,5498,61870,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-20,;,105,;,125,;,61,,;,,,,,,,,586280672573.0,3151467.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,28,0,400,site_117,7,5498,61871,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,5,-39,;,100,;,78,;,123,,;,,,,,,,,588503322235.0,3151429.0,,,,0
1836279601,16777217,65,2023,10,13,14,20,28,0,900,site_117,6,5498,61872,6615057,0,0,,,,,,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-35,;,97,;,22,;,-93,,;,,,,,,,,593826993827.0,3150816.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,29,0,400,site_117,6,5498,61873,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-31,;,-22,;,88,;,100,,;,,,,,,,,659299850340.0,3147758.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,32,0,800,site_117,6,5498,61873,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,1,-31,;,-22,;,88,;,100,,;,,,,,,,,659299850340.0,3147758.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,29,0,500,site_117,7,5498,61874,6615057,0,0,,,,,5,;,,,,,,,630000,3,,,,,,,,,,80,65,2,-19,;,108,;,-4,;,80,,;,,,,,,,,590591835216.0,3146835.0,,,,0
1836279601,16777217,64,2023,10,13,14,20,29,0,500,site_117,6,5498,61875,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,0,31,;,68,;,58,;,-53,,;,,,,,,,,392561552.0,3146687.0,,,,0
1836279601,16777217,64,2023,10,13,14,20,32,0,800,site_117,6,5498,61875,6615056,0,0,,,,,9,;,,,,,,,630000,3,,,,,,,,,,5,128,0,31,;,68,;,58,;,-53,,;,,,,,,,,392561552.0,3146687.0,,,,0
1836279601,16777217,66,2023,10,13,14,20,29,0,500,site_117,7,5498,61876,6615057,0,0,,,,,6,;,,,,,,,630000,3,,,,,,,,,,80,65,6,-46,;,103,;,34,;,104,,;,,,,,,,,596029653608.0,3151482.0,,,,0
