head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,body_0,body_1,body_2,body_3,body_4,body_5,body_6,body_7,body_8,body_9,body_10,body_11,body_12,body_13,body_14,body_15,body_16,body_17,body_18,body_19,body_20,body_21
1836279601,16777217,60,2023,10,13,14,12,54,0,0,site_117,2,277256806,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,658225739047.0,2098230.0,,,,0
1836279601,16777217,61,2023,10,13,14,12,56,0,500,site_117,2,277256806,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,658225739047.0,2098230.0,,,,0
1836279601,16777217,61,2023,10,13,14,12,54,0,900,site_117,2,277256807,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,585211008428.0,2098560.0,,,,0
1836279601,16777217,61,2023,10,13,14,12,56,0,500,site_117,2,277256807,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,585211008428.0,2098560.0,,,,0
1836279601,16777217,60,2023,10,13,14,12,56,0,200,site_117,7,277256808,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,1,,,17551132030.0,2101331.0,,,,0
1836279601,16777217,62,2023,10,13,14,12,56,0,300,site_117,1,277256809,6615057,0,0,,,,,6;5,,630000,3,,,,,,,,,,80,65,2,,,586300813494.0,2103107.0,,,,0
1836279601,16777217,62,2023,10,13,14,12,56,0,500,site_117,1,277256809,6615057,0,0,,,,,6;5,,630000,3,,,,,,,,,,80,65,2,,,586300813494.0,2103107.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,0,0,400,site_117,2,277256825,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,,,591669415865.0,2101991.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,1,0,700,site_117,2,277256825,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,,,591669415865.0,2101991.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,0,0,600,site_117,2,277256826,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,,,585264432763.0,2100499.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,1,0,700,site_117,2,277256826,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,,,585264432763.0,2100499.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,1,0,700,site_117,1,277256827,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,594882981924.0,2100906.0,,,,0
1836279601,16777217,60,2023,10,13,14,13,2,0,700,site_117,1,277256828,6615056,0,0,,,,,8;5,,630000,3,,,,,,,,,,5,128,0,,,4408542626.0,2101315.0,,,,0
1836279601,16777217,60,2023,10,13,14,13,3,0,400,site_117,7,277256829,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,1,,,18201575685.0,2099067.0,,,,0
1836279601,16777217,62,2023,10,13,14,13,6,0,800,site_117,0,277256830,6615057,0,0,,,,,6;5,,630000,3,,,,,,,,,,80,65,4,,,599226322272.0,2101530.0,,,,0
1836279601,16777217,62,2023,10,13,14,13,5,0,900,site_117,0,277256830,6615057,0,0,,,,,6;5,,630000,3,,,,,,,,,,80,65,4,,,599226322272.0,2101530.0,,,,0
1836279601,16777217,60,2023,10,13,14,13,7,0,800,site_117,2,277256831,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,1,,,21641757903.0,2101241.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,9,0,600,site_117,6,277256832,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,,,591707662822.0,2101884.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,9,0,900,site_117,2,277256833,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,629237809069.0,2102045.0,,,,0
1836279601,16777217,62,2023,10,13,14,13,11,0,0,site_117,7,277256835,6615057,0,0,,,,,6;5,,630000,3,,,,,,,,,,80,65,1,,,587367095754.0,2100366.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,13,0,900,site_117,7,277256836,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,588430103892.0,2101438.0,,,,0
1836279601,16777217,60,2023,10,13,14,13,15,0,500,site_117,2,277256837,6615056,0,0,,,,,8,,630000,3,,,,,,,,,,5,128,1,,,21706244939.0,2101410.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,17,0,0,site_117,2,277256838,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,3,,,586322260036.0,2102006.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,15,0,800,site_117,2,277256838,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,3,,,586322260036.0,2102006.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,17,0,0,site_117,1,277256839,6615056,0,0,,,,,9;5,,630000,3,,,,,,,,,,5,128,1,,,21770010840.0,2102394.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,15,0,900,site_117,1,277256839,6615056,0,0,,,,,9;5,,630000,3,,,,,,,,,,5,128,1,,,21770010840.0,2102394.0,,,,0
1836279601,16777217,60,2023,10,13,14,13,17,0,300,site_117,2,277256840,6615056,0,0,,,,,8,,630000,3,,,,,,,,,,5,128,1,,,21706244939.0,2103443.0,,,,0
1836279601,16777217,60,2023,10,13,14,13,22,0,100,site_117,2,277256840,6615056,0,0,,,,,8,,630000,3,,,,,,,,,,5,128,1,,,21706244939.0,2103443.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,17,0,900,site_117,5,277256841,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,3,,,597053431790.0,2102871.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,22,0,100,site_117,5,277256841,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,3,,,597053431790.0,2102871.0,,,,0
1836279601,16777217,62,2023,10,13,14,13,19,0,800,site_117,5,277256842,6615057,0,0,,,,,6;5,,630000,3,,,,,,,,,,80,65,1,,,600252187708.0,2102071.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,21,0,400,site_117,2,277256843,6615057,0,0,,,,,9,,630000,3,,,,,,,,,,80,65,2,,,595971602692.0,2102916.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,22,0,100,site_117,2,277256843,6615057,0,0,,,,,9,,630000,3,,,,,,,,,,80,65,2,,,595971602692.0,2102916.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,21,0,700,site_117,7,277256844,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,,,586364044719.0,2099543.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,25,0,300,site_117,4,277256845,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,,,594967344992.0,2101199.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,27,0,200,site_117,3,277256846,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,2,,,589521571663.0,2103225.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,32,0,400,site_117,3,277256846,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,2,,,589521571663.0,2103225.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,28,0,400,site_117,2,277256847,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,590578810830.0,2098964.0,,,,0
1836279601,16777217,62,2023,10,13,14,13,31,0,300,site_117,1,277256848,6615057,0,0,,,,,9;5,,630000,3,,,,,,,,,,80,65,6,,,589591709770.0,2099690.0,,,,0
1836279601,16777217,62,2023,10,13,14,13,32,0,400,site_117,1,277256848,6615057,0,0,,,,,9;5,,630000,3,,,,,,,,,,80,65,6,,,589591709770.0,2099690.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,32,0,0,site_117,2,277256849,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,658225739047.0,2098872.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,32,0,400,site_117,2,277256849,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,658225739047.0,2098872.0,,,,0
1836279601,16777217,59,2023,10,13,14,13,37,0,500,site_117,1,277256850,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,,,727647663.0,2101952.0,,,,0
1836279601,16777217,59,2023,10,13,14,13,32,0,700,site_117,1,277256850,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,,,727647663.0,2101952.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,33,0,200,site_117,3,277256851,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,,,585257162760.0,2098352.0,,,,0
1836279601,16777217,59,2023,10,13,14,13,37,0,500,site_117,1,277256852,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,,,4685758831.0,2102904.0,,,,0
1836279601,16777217,59,2023,10,13,14,13,34,0,200,site_117,1,277256852,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,,,4685758831.0,2102904.0,,,,0
1836279601,16777217,59,2023,10,13,14,14,8,0,400,site_117,1,277256852,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,,,4685758831.0,2102904.0,,,,0
1836279601,16777217,62,2023,10,13,14,13,37,0,500,site_117,2,277256853,6615057,0,0,,,,,6;5,,630000,3,,,,,,,,,,80,65,4,,,600301328255.0,2103284.0,,,,0
1836279601,16777217,62,2023,10,13,14,13,37,0,300,site_117,2,277256853,6615057,0,0,,,,,6;5,,630000,3,,,,,,,,,,80,65,4,,,600301328255.0,2103284.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,44,0,800,site_117,7,277256854,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,590578205657.0,2099476.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,52,0,600,site_117,7,277256855,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,,,586364044719.0,2098351.0,,,,0
1836279601,16777217,61,2023,10,13,14,13,56,0,600,site_117,1,277256856,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,631379380181.0,2101642.0,,,,0
1836279601,16777217,60,2023,10,13,14,13,58,0,0,site_117,1,277256856,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,631379380181.0,2101642.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,8,0,400,site_117,1,277256856,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,631379380181.0,2101642.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,0,0,200,site_117,6,277256858,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,1,,,594879804970.0,2097819.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,8,0,400,site_117,6,277256858,6615057,0,0,,,,,5,,630000,3,,,,,,,,,,80,65,1,,,594879804970.0,2097819.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,0,0,800,site_117,6,277256859,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,,,597075805075.0,2102044.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,8,0,400,site_117,6,277256859,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,,,597075805075.0,2102044.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,1,0,800,site_117,7,277256860,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,588433043349.0,2101282.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,2,0,0,site_117,0,277256861,6615057,0,0,,,,,6;5,,630000,3,,,,,,,,,,80,65,4,,,599226322272.0,2099853.0,,,,0
1836279601,16777217,62,2023,10,13,14,14,3,0,100,site_117,0,277256861,6615057,0,0,,,,,6;5,,630000,3,,,,,,,,,,80,65,4,,,599226322272.0,2099853.0,,,,0
1836279601,16777217,60,2023,10,13,14,14,3,0,0,site_117,6,277256862,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,,,592781404646.0,2103350.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,4,0,100,site_117,1,277256863,6615056,0,0,,,,,9;5,,630000,3,,,,,,,,,,5,128,1,,,21770010840.0,2102091.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,7,0,800,site_117,3,277256879,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,589509171150.0,2103207.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,8,0,200,site_117,3,277256879,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,589509171150.0,2103207.0,,,,0
1836279601,16777217,60,2023,10,13,14,14,23,0,800,site_117,6,277256880,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,1,,,21944992224.0,2102238.0,,,,0
1836279601,16777217,60,2023,10,13,14,14,11,0,600,site_117,6,277256880,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,1,,,21944992224.0,2102238.0,,,,0
1836279601,16777217,60,2023,10,13,14,14,12,0,0,site_117,1,277256881,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,3,,,591694846537.0,2102527.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,13,0,500,site_117,1,277256881,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,3,,,591694846537.0,2102527.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,12,0,700,site_117,7,277256882,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,,,585260120498.0,2102832.0,,,,0
1836279601,16777217,59,2023,10,13,14,14,13,0,0,site_117,1,277256883,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,,,4879943005.0,2102535.0,,,,0
1836279601,16777217,59,2023,10,13,14,14,13,0,500,site_117,1,277256883,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,,,4879943005.0,2102535.0,,,,0
1836279601,16777217,60,2023,10,13,14,16,52,0,400,site_117,0,277256884,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,1,,,21828338231.0,2102321.0,,,,0
1836279601,16777217,60,2023,10,13,14,14,18,0,600,site_117,0,277256884,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,1,,,21828338231.0,2102321.0,,,,0
1836279601,16777217,60,2023,10,13,14,14,14,0,100,site_117,0,277256884,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,1,,,21828338231.0,2102321.0,,,,0
1836279601,16777217,62,2023,10,13,14,14,19,0,500,site_117,3,277256885,6615057,0,0,,,,,6;5,,630000,3,,,,,,,,,,80,65,4,,,584195612704.0,2102989.0,,,,0
1836279601,16777217,62,2023,10,13,14,14,23,0,800,site_117,3,277256885,6615057,0,0,,,,,6;5,,630000,3,,,,,,,,,,80,65,4,,,584195612704.0,2102989.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,23,0,100,site_117,2,277256902,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,585213856337.0,2102377.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,23,0,800,site_117,2,277256902,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,585213856337.0,2102377.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,24,0,200,site_117,6,277256903,6615057,0,0,,,,,9,,630000,3,,,,,,,,,,80,65,3,,,587400778469.0,2097548.0,,,,0
1836279601,16777217,60,2023,10,13,14,14,30,0,800,site_117,7,277256919,6615056,0,0,,,,,5,,630000,3,,,,,,,,,,5,128,1,,,21881685296.0,2099415.0,,,,0
1836279601,16777217,59,2023,10,13,14,14,31,0,500,site_117,1,277256920,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,,,4685758831.0,2103197.0,,,,0
1836279601,16777217,58,2023,10,13,14,14,34,0,0,site_117,1,277256920,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,,,4685758831.0,2103197.0,,,,0
1836279601,16777217,62,2023,10,13,14,14,32,0,400,site_117,7,277256921,6615057,0,0,,,,,6;5,,630000,3,,,,,,,,,,80,65,5,,,585284519956.0,2101761.0,,,,0
1836279601,16777217,59,2023,10,13,14,14,35,0,200,site_117,6,277256922,6615056,0,0,,,,,8,,630000,3,,,,,,,,,,5,128,0,,,4428989884.0,2099614.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,35,0,400,site_117,4,277256923,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,,,594893900927.0,2099966.0,,,,0
1836279601,16777217,60,2023,10,13,14,14,37,0,0,site_117,4,277256924,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,,,598183880562.0,2100028.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,39,0,100,site_117,4,277256924,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,,,598183880562.0,2100028.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,38,0,900,site_117,2,277256925,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,598097490468.0,2102901.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,39,0,100,site_117,2,277256925,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,598097490468.0,2102901.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,39,0,600,site_117,2,277256926,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,,,590661313154.0,2098670.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,44,0,200,site_117,2,277256926,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,,,590661313154.0,2098670.0,,,,0
1836279601,16777217,60,2023,10,13,14,14,45,0,0,site_117,7,277256927,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,595952094658.0,2101261.0,,,,0
1836279601,16777217,62,2023,10,13,14,14,50,0,400,site_117,2,277256944,6615057,0,0,,,,,6;5,,630000,3,,,,,,,,,,80,65,1,,,585217126616.0,2099803.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,50,0,800,site_117,2,277256945,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,600243328951.0,2099304.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,51,0,800,site_117,7,277256946,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,5,,,584205967160.0,2102464.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,53,0,900,site_117,2,277256947,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,600243328951.0,2103289.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,54,0,500,site_117,2,277256947,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,600243328951.0,2103289.0,,,,0
1836279601,16777217,61,2023,10,13,14,14,58,0,300,site_117,6,277256963,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,3,,,593829963376.0,2102387.0,,,,0
1836279601,16777217,59,2023,10,13,14,15,3,0,0,site_117,0,277256964,6615056,0,0,,,,,9;5,,630000,3,,,,,,,,,,5,128,0,,,4908122566.0,2097181.0,,,,0
1836279601,16777217,60,2023,10,13,14,15,9,0,0,site_117,2,277256965,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,,,590661313154.0,2103140.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,9,0,800,site_117,2,277256965,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,,,590661313154.0,2103140.0,,,,0
1836279601,16777217,63,2023,10,13,14,15,9,0,600,site_117,6,277256966,6615057,0,0,,,,,6;5;1,,630000,3,,,,,,,,,,80,65,2,,,589518572857.0,2097496.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,12,0,200,site_117,7,277256968,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,4,,,595998010718.0,2102224.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,14,0,500,site_117,2,277256969,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,584137201591.0,2097783.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,15,0,200,site_117,3,277256970,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,3,,,589538112500.0,2101620.0,,,,0
1836279601,16777217,59,2023,10,13,14,15,17,0,400,site_117,6,277256971,6615056,0,0,,,,,8,,630000,3,,,,,,,,,,5,128,0,,,4428989884.0,2103082.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,19,0,700,site_117,3,277256972,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,,,597104956536.0,2099332.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,20,0,100,site_117,3,277256972,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,,,597104956536.0,2099332.0,,,,0
1836279601,16777217,59,2023,10,13,14,15,25,0,100,site_117,0,277256973,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,,,4566352613.0,2099386.0,,,,0
1836279601,16777217,59,2023,10,13,14,15,25,0,200,site_117,0,277256973,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,,,4566352613.0,2099386.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,26,0,900,site_117,6,277256974,6615056,0,0,,,,,6;5,,630000,3,,,,,,,,,,5,128,1,,,17912890689.0,2100899.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,30,0,300,site_117,6,277256974,6615056,0,0,,,,,6;5,,630000,3,,,,,,,,,,5,128,1,,,17912890689.0,2100899.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,29,0,800,site_117,6,277256975,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,,,587373474260.0,2101069.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,30,0,300,site_117,1,277256976,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,598097490468.0,2098697.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,31,0,300,site_117,6,277256977,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,,,593888382211.0,2100279.0,,,,0
1836279601,16777217,55,2023,10,13,14,15,34,0,400,site_117,7,277256993,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,,,,2098441.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,34,0,700,site_117,2,277256994,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,,,591678727502.0,2098060.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,35,0,500,site_117,2,277256994,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,2,,,591678727502.0,2098060.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,39,0,100,site_117,2,277256996,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,593809745554.0,2101408.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,40,0,600,site_117,2,277256996,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,593809745554.0,2101408.0,,,,0
1836279601,16777217,61,2023,10,13,14,16,52,0,400,site_117,6,277256999,6615056,0,0,,,,,9;5,,630000,3,,,,,,,,,,5,128,1,,,21847475740.0,2098475.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,40,0,700,site_117,6,277256999,6615056,0,0,,,,,9;5,,630000,3,,,,,,,,,,5,128,1,,,21847475740.0,2098475.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,45,0,700,site_117,6,277256999,6615056,0,0,,,,,9;5,,630000,3,,,,,,,,,,5,128,1,,,21847475740.0,2098475.0,,,,0
1836279601,16777217,60,2023,10,13,14,15,43,0,900,site_117,7,277257000,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,1,,,18220253538.0,2098550.0,,,,0
1836279601,16777217,59,2023,10,13,14,15,44,0,300,site_117,0,277257001,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,,,4566352613.0,2103005.0,,,,0
1836279601,16777217,59,2023,10,13,14,15,45,0,700,site_117,0,277257001,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,,,4566352613.0,2103005.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,45,0,300,site_117,7,277257002,6615057,0,0,,,,,9,,630000,3,,,,,,,,,,80,65,2,,,597041461210.0,2101533.0,,,,0
1836279601,16777217,62,2023,10,13,14,16,6,0,200,site_117,7,277257003,6615057,0,0,,,,,6;5,,630000,3,,,,,,,,,,80,65,2,,,588445457837.0,2099409.0,,,,0
1836279601,16777217,62,2023,10,13,14,15,47,0,900,site_117,7,277257003,6615057,0,0,,,,,6;5,,630000,3,,,,,,,,,,80,65,2,,,588445457837.0,2099409.0,,,,0
1836279601,16777217,61,2023,10,13,14,19,36,0,500,site_117,4,277257019,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,584135680174.0,2099383.0,,,,0
1836279601,16777217,61,2023,10,13,14,16,52,0,400,site_117,4,277257019,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,584135680174.0,2099383.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,52,0,500,site_117,4,277257019,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,584135680174.0,2099383.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,55,0,900,site_117,4,277257019,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,584135680174.0,2099383.0,,,,0
1836279601,16777217,61,2023,10,13,14,22,20,0,500,site_117,4,277257019,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,584135680174.0,2099383.0,,,,0
1836279601,16777217,59,2023,10,13,14,15,52,0,800,site_117,2,277257020,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,,,341705591.0,2098922.0,,,,0
1836279601,16777217,59,2023,10,13,14,15,55,0,900,site_117,2,277257020,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,,,341705591.0,2098922.0,,,,0
1836279601,16777217,59,2023,10,13,14,15,52,0,800,site_117,3,277257021,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,,,4729603368.0,2099110.0,,,,0
1836279601,16777217,59,2023,10,13,14,15,55,0,900,site_117,3,277257021,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,0,,,4729603368.0,2099110.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,54,0,700,site_117,1,277257022,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,,,591734283331.0,2099820.0,,,,0
1836279601,16777217,61,2023,10,13,14,15,55,0,900,site_117,1,277257022,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,6,,,591734283331.0,2099820.0,,,,0
1836279601,16777217,61,2023,10,13,14,16,4,0,400,site_117,6,277257023,6615057,0,0,,,,,9,,630000,3,,,,,,,,,,80,65,3,,,587400778469.0,2098361.0,,,,0
1836279601,16777217,61,2023,10,13,14,16,6,0,200,site_117,6,277257023,6615057,0,0,,,,,9,,630000,3,,,,,,,,,,80,65,3,,,587400778469.0,2098361.0,,,,0
1836279601,16777217,60,2023,10,13,14,16,5,0,0,site_117,2,277257024,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,1,,,592726994131.0,2099917.0,,,,0
1836279601,16777217,61,2023,10,13,14,16,5,0,400,site_117,2,277257025,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,3,,,588469743684.0,2100188.0,,,,0
1836279601,16777217,61,2023,10,13,14,16,6,0,200,site_117,2,277257025,6615057,0,0,,,,,6,,630000,3,,,,,,,,,,80,65,3,,,588469743684.0,2100188.0,,,,0
1836279601,16777217,54,2023,10,13,14,16,9,0,300,site_117,7,277257026,6615056,0,0,,,,,9,,630000,3,,,,,,,,,,5,128,1,,,,2102769.0,,,,0
